source_id,source_name,list_url,initial_status,initial_error_bucket,initial_observed_count,initial_matched_count,root_cause_category,root_cause_confidence,root_cause_detail,site_structure,action_taken,changed_config,changed_code,diagnose_bucket,primary_failure_code,recovered,final_status,final_error_bucket,final_observed_count,final_matched_count,recent_notice_count,detail_access_status,canonical_url_status,body_status,attachment_status,candidate_handoff_status,launch_eligible,remaining_blocker,exact_next_action
ou_2909_univ_001,용인대학교 장학공지,https://yongin.ac.kr/cmn/board/SYSTEM_DEFAULT000001/scholarList.do,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,link_extract_fail,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,onclick_event_url_required,capture_onclick_payload_and_extend_generic_url_builder
ou_2924_univ_001,우석대학교 장학공지,http://www.woosuk.ac.kr/main/?menu=110,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_URL_UNVERIFIED,false,success,success,0,0,0,success,success,success,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2931_univ_001,우송대학교 장학공지,https://wsjanghak.wsu.ac.kr/board/index.jsp?code=wsjanghak0401,success,success,5,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,5,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2956_univ_001,원광대학교 장학공지,https://www.wku.ac.kr/category/notice/scholar-notice,success,success,11,1,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,11,1,1,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2972_univ_001,위덕대학교 장학공지,https://www.uu.ac.kr/home/uu_notice_06,success,success,15,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,FILTERED_OUT_BY_DATE,false,success,success,15,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2978_univ_001,유원대학교 장학공지,https://www.u1.ac.kr/u1/community/scholarship.do,timeout,attempt_timeout,0,0,timeout,confirmed,Source attempt timed out,UNKNOWN_NEEDS_MANUAL_REVIEW,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,UNKNOWN_NEEDS_MANUAL_REVIEW,true,success,success,11,11,11,skipped,not_observed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2981_univ_001,을지대학교 장학공지,https://www.eulji.ac.kr/?menuno=4005,network_error,network_error,0,0,network_dns_or_tls_failure,medium,Network/fetch failure bucket=network_error primary=UNKNOWN_NEEDS_MANUAL_REVIEW,UNKNOWN_NEEDS_MANUAL_REVIEW,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fetch_error,UNKNOWN_NEEDS_MANUAL_REVIEW,false,network_error,network_error,0,0,0,skipped,not_observed,skipped,not_evaluated,blocked,false,network_dns_or_tls_failure,manual_browser_access_check_then_transport_policy_if_allowed
ou_7_univ_001,이화여자대학교 장학공지,https://www.ewha.ac.kr/ewha/bachelor/scholarship-notice.do,timeout,attempt_timeout,0,0,timeout,confirmed,Source attempt timed out,UNKNOWN_NEEDS_MANUAL_REVIEW,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,UNKNOWN_NEEDS_MANUAL_REVIEW,true,success,success,13,10,10,skipped,not_observed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3003_univ_001,인제대학교 장학공지,https://www.inje.ac.kr/kor/Template/Bsub_page.asp?Ltype=5&Ltype2=0&Ltype3=0&Tname=S_News&Ldir=board/S_News&Lpage=Tboard_L&div=10&d1n=5&d2n=1&d3n=6&d4n=0,network_error,network_error,0,0,network_dns_or_tls_failure,high,TLS/certificate exception indicated by access profile,TLS_OR_CERTIFICATE_EXCEPTION,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fetch_error,UNKNOWN_NEEDS_MANUAL_REVIEW,false,network_error,network_error,0,0,0,skipped,not_observed,skipped,not_evaluated,blocked,false,network_dns_or_tls_failure,manual_browser_access_check_then_transport_policy_if_allowed
ou_3010_univ_001,인천가톨릭대학교 장학공지,https://www.iccu.ac.kr/bbs/board.php?bo_table=notice_b,success,success,5,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,5,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3013_univ_001,인천대학교 장학공지,https://inuchina.inu.ac.kr/inu/1519/subview.do,empty_observed,empty_observed,0,0,detail_url_resolution_failed,high,List rows found but detail URL could not be extracted,UNKNOWN_NEEDS_MANUAL_REVIEW,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,10,10,10,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3036_univ_001,장로회신학대학교 장학공지,https://www.pcts.ac.kr/www/board/list.general.asp?bd_name=jangshin_jnotice02&design=lounge&m1=6&m2=3&m3=1,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,LEGACY_CHARSET|SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3046_univ_001,전남대학교 장학공지,https://www.jnu.ac.kr/WebApp/web/HOM/COM/Board/board.aspx?boardID=5&cate=8,timeout,attempt_timeout,0,0,timeout,confirmed,Source attempt timed out,UNKNOWN_NEEDS_MANUAL_REVIEW,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,UNKNOWN_NEEDS_MANUAL_REVIEW,true,success,success,20,0,0,skipped,not_observed,skipped,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3064_univ_001,전북대학교 장학공지,https://www.jbnu.ac.kr/web/news/notice/sub01.do,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,link_extract_fail,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,onclick_event_url_required,capture_onclick_payload_and_extend_generic_url_builder
ou_3082_univ_001,전주교육대학교 장학공지,https://www.jnue.kr/portal/jnue/bbs/list.do?menuId=M0004000100010000,empty_observed,empty_observed,0,0,list_selector_mismatch,confirmed,Configured list_item_selector matched 0 rows on fetched HTML,SOURCE_CONFIG_OR_SELECTOR_MISMATCH,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,selector_miss,LIST_SELECTOR_ZERO_MATCHES,success_zero,success,success,0,0,0,skipped,skipped,skipped,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_3085_univ_001,전주대학교 장학공지,https://jj.ac.kr/jj/community/notice03.do,success,success,23,17,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,23,17,17,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3101_univ_001,제주국제대학교 장학공지,https://www.jeju.ac.kr/square/scholarship.htm,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,FILTERED_OUT_BY_DATE,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3110_univ_001,제주대학교 장학공지,http://www.jejunu.ac.kr/ara/noticesurvey/outEvent.htm?category=320,success,success,2,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,2,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3124_univ_001,조선대학교 장학공지,https://www3.chosun.ac.kr/scho/2138/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,10,10,10,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3139_univ_001,중부대학교 장학공지,https://www.joongbu.ac.kr/board.es?bid=0008&mid=a10302000000,success,success,13,1,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,13,1,1,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_8_univ_001,중앙대학교 장학공지,https://www.cau.ac.kr/cms/FR_CON/index.do?MENU_ID=100&CONTENTS_NO=5&P_TAB_NO=5,empty_observed,empty_observed,0,0,list_selector_mismatch,high,Configured list_item_selector matched 0 rows on fetched HTML,SERVER_RENDERED_WITH_PAGINATION|SOURCE_CONFIG_OR_SELECTOR_MISMATCH|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fetch_error,LIST_SELECTOR_ZERO_MATCHES,false,empty_observed,empty_observed,0,0,0,skipped,skipped,skipped,not_evaluated,blocked,false,list_selector_mismatch,retune_list_item_selector_against_live_html
ou_3168_univ_001,중원대학교 장학공지,http://www.jwu.ac.kr/site/siteView.jwu?bbsCategoryId=0&categoryId=D3_928&depth=3&jobType=0&pageNo=1&search=&searchType=&taskType=0,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,DETAIL_PAGE_UNREACHABLE|SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_FETCH_FAILED,false,success,success,0,0,0,failed,warning,skipped,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_3172_univ_001,진주교육대학교 장학공지,http://www.cue.ac.kr/kor/CMS/Board/Board.do?mCode=MN186,success,success,10,10,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,10,10,10,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3187_univ_001,창신대학교 장학공지,https://www.cs.ac.kr/board/board_community1?category_id=5,network_error,network_error,0,0,network_dns_or_tls_failure,high,TLS/certificate exception indicated by access profile,TLS_OR_CERTIFICATE_EXCEPTION,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fetch_error,UNKNOWN_NEEDS_MANUAL_REVIEW,false,network_error,network_error,0,0,0,skipped,not_observed,skipped,not_evaluated,blocked,false,network_dns_or_tls_failure,manual_browser_access_check_then_transport_policy_if_allowed
ou_3194_univ_001,청운대학교 장학공지,https://home.chungwoon.ac.kr/home/selectBbsNttList.do?bbsNo=44&key=829&searchCtgry=%EC%9E%A5%ED%95%99%EA%B3%B5%EC%A7%80,partial,partial,9,9,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,DETAIL_PAGE_UNREACHABLE|SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,DETAIL_FETCH_FAILED,true,success,success,9,9,9,warning,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3198_univ_001,청주교육대학교 장학공지,https://www.cje.ac.kr/web/board/brdList.do?menu_cd=000219,empty_observed,empty_observed,0,0,list_selector_mismatch,confirmed,Configured list_item_selector matched 0 rows on fetched HTML,SERVER_RENDERED_WITH_PAGINATION|SOURCE_CONFIG_OR_SELECTOR_MISMATCH|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,selector_miss,LIST_SELECTOR_ZERO_MATCHES,false,empty_observed,empty_observed,0,0,0,skipped,skipped,skipped,not_evaluated,blocked,false,list_selector_mismatch,retune_list_item_selector_against_live_html
ou_3201_univ_001,청주대학교 장학공지,https://www.cju.ac.kr/www/selectBbsNttList.do?bbsNo=881&key=4577&searchCtgry=%EC%9E%A5%ED%95%99%E3%86%8D%EB%8C%80%EC%B6%9C,success,success,11,11,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,11,11,11,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3209_univ_001,초당대학교 장학공지,https://dream.cdu.ac.kr/mod/board/list.do?MID=DRM_B05010100,empty_observed,empty_observed,0,0,detail_url_resolution_failed,high,List rows found but detail URL could not be extracted,SERVER_RENDERED_WITH_PAGINATION,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,detail_url_resolution_failed,capture_onclick_payload_and_extend_generic_url_builder
ou_3222_univ_001,추계예술대학교 장학공지,https://www.chugye.ac.kr/mbs/university/jsp/board/list.jsp?boardId=6768&id=university_040803000000,success,success,24,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,24,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3226_univ_001,춘천교육대학교 장학공지,https://www.cnue.ac.kr/cnue/news/notice03.do,success,success,5,5,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,5,5,5,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3229_univ_001,충남대학교 장학공지,https://plus.cnu.ac.kr/_prog/_board/?code=sub07_0713,partial,partial,12,0,unknown_requires_manual_review,low,Unresolved: initial=partial final=partial diag=fallback_scan primary=DETAIL_FETCH_FAILED,DETAIL_PAGE_UNREACHABLE|SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_FETCH_FAILED,false,partial,partial,12,0,0,warning,warning,warning,not_evaluated,blocked,false,unknown_requires_manual_review,manual_review_with_saved_html_evidence
ou_3245_univ_001,충북대학교 장학공지,https://www.chungbuk.ac.kr/www/selectBbsNttList.do?bbsNo=8&key=815&searchCtgry=%ED%95%99%EC%82%AC%2F%EC%9E%A5%ED%95%99,success,success,4,4,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,4,4,4,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3265_univ_001,평택대학교 장학공지,https://www.ptu.ac.kr/www/410/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,success_zero,success,success,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_3284_univ_001,한경국립대학교 장학공지,https://www.hknu.ac.kr/kor/563/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,10,10,10,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3294_univ_001,한국공학대학교 장학공지,https://www.tukorea.ac.kr/tukorea/1097/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,10,10,10,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3303_univ_001,한국교원대학교 장학공지,https://www.knue.ac.kr/www/selectBbsNttList.do?bbsNo=207&key=1443,success,success,10,10,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,10,10,10,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3307_univ_001,한국기술교육대학교 장학공지,https://www.koreatech.ac.kr/notice/list.es?board_id=15&mid=a10604020000,partial,partial,19,1,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,DETAIL_PAGE_UNREACHABLE|SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_FETCH_FAILED,true,success,success,19,1,1,warning,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3318_univ_001,한국성서대학교 장학공지,https://www.bible.ac.kr/ko/life/tuition_notice,success,success,19,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,19,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_3329_univ_001,한국예술종합학교 장학공지,https://www.karts.ac.kr/nri/bbs/NuriBbsList.do?bbsId=BBSNURI_001,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,DETAIL_URL_UNVERIFIED,false,success,success,0,0,0,success,success,success,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_1153_univ_001,한국외국어대학교 장학공지,https://www.hufs.ac.kr/hufs/11283/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,17,17,17,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3342_univ_001,한국전통문화대학교 장학공지,http://www.nuch.ac.kr/mec/ots/brd/list.do?mnuBaseId=MNU0000146&topBaseId=MNU0000009&tplSer=2,network_error,network_error,0,0,network_dns_or_tls_failure,medium,Network/fetch failure bucket=network_error primary=UNKNOWN_NEEDS_MANUAL_REVIEW,UNKNOWN_NEEDS_MANUAL_REVIEW,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fetch_error,UNKNOWN_NEEDS_MANUAL_REVIEW,false,network_error,network_error,0,0,0,skipped,not_observed,skipped,not_evaluated,blocked,false,network_dns_or_tls_failure,manual_browser_access_check_then_transport_policy_if_allowed
ou_3347_univ_001,한국체육대학교 장학공지,https://www.knsu.ac.kr/knsu/unilife/notice.do,success,success,3,3,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,3,3,3,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_3393_univ_001,한국항공대학교 장학공지,https://kau.ac.kr/kaulife/scholnoti.php,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_URL_UNVERIFIED,false,success,success,0,0,0,success,success,success,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
